slug,title,id,volume,closed,archived,has_context,context_len,context_updated_at,context_requires_regen,context_description,linkup_annotations,scrape_error
nhl-phi-tor-2026-03-02,Flyers vs. Maple Leafs,197632,1432639.450212,True,False,False,0,,,,0,
cs2-lgc-bb3-2026-05-17,Counter-Strike: Legacy vs BetBoom Team (BO3) - IEM Atlanta Playoffs,493022,1432608.8571840012,True,False,True,759,2026-05-17T22:01:37.294Z,True,"Legacy enters the IEM Atlanta 2026 third-place decider as the slight favorite against BetBoom Team in this best-of-three CS2 series, reflecting their marginally higher world ranking and stronger recent playoff momentum. Both squads advanced directly to the semifinals, with Legacy showcasing reliable map control on Mirage and Nuke after the veto process, while BetBoom brings experience from CIS region competition through players like Boombl4 and zorte. Recent form favors Legacy's consistent LAN execution against higher-caliber opponents, though BetBoom's aggressive playstyle creates realistic comeback potential on their map picks. Roster health remains stable for both sides entering the match, with no reported absences affecting the starting lineups.",0,
nhl-min-fla-2026-03-26,Wild vs. Panthers,234770,1432284.4316240004,True,False,True,655,2026-03-16T19:43:47.371Z,True,"Florida Panthers' scorching 8-1-1 start and Sergei Bobrovsky's .935 save percentage anchor trader consensus favoring them at home against the Minnesota Wild, whose 4-5-2 record masks key injuries like Brock Faber's lower-body issue and a middling penalty kill. Recent Panthers momentum surged with a 4-1 rout of rival Tampa Bay, while Wild stumbled 3-2 at Dallas amid defensive breakdowns. Head-to-head, Florida holds a 6-2-2 edge in last 10 meetings, amplified by Amerant Bank Arena's fortress-like 7-game win streak. Wild's road woes (1-3-1) and power-play drought (14.3%) heighten upset risk, but markets weigh Panthers' Cup-champion depth as the edge.",0,
what-price-will-solana-hit-in-october,What price will Solana hit in October?,13117,1432283.428543,True,False,False,0,,,,0,
nba-lal-min-2025-04-27,Lakers vs. Timberwolves,23456,1432068.95459,True,False,False,0,,,,0,
cbb-sjst-nevada-2026-01-20,San Jose State Spartans vs. Nevada Wolf Pack,163970,1432049.473051,True,False,False,0,,,,0,
trump-putin-and-zelensky-meet-by-august-23,"Trump, Putin, and Zelensky meet by August 23?",38073,1432015.4509,True,False,False,0,,,,0,
nhl-chi-nj-2026-03-29,Blackhawks vs. Devils,241723,1432010.8891490041,True,False,True,756,2026-03-30T09:33:31.402Z,True,"New Jersey Devils returned home with momentum from a 3-2-0 five-game road trip—despite a 5-2 loss to Carolina—facing fatigued Chicago Blackhawks capping a grueling four-game East Coast swing after a 6-1 rout by the Rangers. Devils' 37-33-2 record dwarfs Chicago's 27-33-13, fueled by Jack Hughes' 20 March points, Jesper Bratt's 60 totals, and Nico Hischier's 600th game, while Jake Allen started in net. Blackhawks' rebuilding core around Connor Bedard contends with injuries sidelining Artyom Levshunov (fractured hand from Tuesday's Islanders win), Matt Grzelcyk (upper body), Oliver Moore (lower body), and Andrew Mangiapane (undisclosed), though their league-leading 84.5% penalty kill provides edge in a rematch of November's overtime Devils victory.",0,
cs2-tl1-fut-2026-01-30,Counter-Strike: Liquid vs FUT Esports (BO3) - IEM Krakow Play-In,192888,1431879.5003,True,False,False,0,,,,0,
nfl-tb-mia-2025-12-28,Buccaneers vs. Dolphins,105631,1431875.566092,True,False,False,0,,,,0,
when-will-the-dhs-shutdown-end-521,When will the DHS shutdown end?,308583,1431751.2010320013,True,False,True,786,2026-04-30T23:33:20.458Z,True,"The House of Representatives unanimously passed a Senate-approved appropriations bill on April 30, 2026, providing funding for most Department of Homeland Security agencies—including the Transportation Security Administration, Coast Guard, and FEMA—after a record 76-day partial government shutdown triggered by stalled immigration enforcement negotiations since mid-February. This bipartisan action, following weeks of procedural delays and exhausted emergency funds, has prompted traders to price an immediate end to the shutdown at virtually 100% for April 29-30, anticipating swift presidential signature. Scenarios that could challenge this include an unexpected veto or signing delay beyond April 30, though historical precedent for such funding measures suggests rapid enactment.",0,
dota2-gl-xtreme-2026-07-08,Dota 2: GamerLegion vs Xtreme Gaming (BO2) - Esports World Cup Group A,677664,1431645.8344030005,True,False,True,755,2026-07-07T20:00:17.566Z,True,"GamerLegion enters the BO2 matchup with strong recent momentum after a 2-0 group-stage opening win and a six-match win streak, bolstered by roster stability around carry Ghost and solid regional qualifier performances. Xtreme Gaming sits at 1-1 in Group A following mixed results, including fourth-place finishes at DreamLeague events but ongoing consistency issues despite flashes at ESL One Birmingham and a direct TI invite. The best-of-two format in the offline Esports World Cup setting amplifies map-specific drafting and adaptation, where XG’s experience in high-stakes series may offset GL’s form edge. Recent head-to-head trends and both teams’ schedule density in Paris further shape trader views on implied probabilities for the series outcome.",0,
lol-hle1-t1-2025-12-11,LoL: Hanwha Life Esports vs T1 (BO3),100914,1431589.528053,True,False,False,0,,,,0,
nfl-comeback-player-of-the-year-179,NFL Comeback Player of the Year ,23938,1431217.189384,True,False,False,0,,,,0,
mlb-ari-phi-2026-04-11,Arizona Diamondbacks vs. Philadelphia Phillies,346758,1431089.2970880007,True,False,True,726,2026-04-12T03:18:06.535Z,True,"The Arizona Diamondbacks head to Citizens Bank Park for the series finale against the Philadelphia Phillies on April 12, holding an 8-6 record after stealing the opener 5-4 behind Michael Soroka's strong outing, where he allowed just one run over his first two starts. Zac Gallen (1-1, 3.00 ERA) takes the mound for Arizona against Andrew Painter (1-0, 4.82 ERA) for Philadelphia, giving the D-backs a pitching edge amid the Phillies' home-field advantage and 6-7 mark. Key concerns include Arizona's Corbin Carroll (day-to-day, left hip flexor) and Gabriel Moreno (day-to-day, back tightness) from recent injury reports, plus Phillies ace Zack Wheeler sidelined by a blood clot, pressuring their rotation early in the season.",0,
ethereum-above-on-december-10,Ethereum above ___ on December 10?,96563,1431002.68834,True,False,False,0,,,,0,
nfl-nyj-no-2025-12-21,Jets vs. Saints,99231,1430533.523578,True,False,False,0,,,,0,
cs2-prv-lgc-2026-04-04,Counter-Strike: PARIVISION vs Legacy (BO3) - PGL Bucharest Group Stage,332990,1430521.665657001,True,False,True,836,2026-04-04T22:17:54.745Z,True,"PARIVISION enters PGL Bucharest 2026 group stage Swiss Round 1 as the higher-ranked contender at world No. 7 with a 58% win rate and recent strong showings, including upsets over Heroic and Monte, bolstered by consistent CT-side dominance (60.1% win rate) and high 5v4 conversion. Brazilian underdog Legacy, ranked No. 21 with a 70% win rate against tier-2 opposition, arrives off mixed results like a recent loss to 9z but carries momentum from domestic success. In this BO3 opener at PGL Studios, map vetoes favor PARIVISION's versatile roster including Jame and Dastan, while Legacy's aggressive style led by ArT could exploit any early missteps; no roster changes or patch impacts reported, keeping focus on LAN execution and adaptation to the meta. Trader consensus reflects PARIVISION's form edge in this elimination-risk matchup.",0,
nba-min-phx-2025-11-21,Timberwolves vs. Suns,82093,1430286.328384,True,False,False,0,,,,0,
bitcoin-above-on-july-29-2026,Bitcoin above ___ on July 29?,733284,1430198.275381,True,False,False,0,,,,0,
nhl-ana-sj-2026-04-01,Ducks vs. Sharks,248098,1430125.6503260017,True,False,True,735,2026-04-02T06:47:48.160Z,True,"Anaheim Ducks hold the Pacific Division lead at 41-28-5 but enter their April 9 home rematch against the San Jose Sharks (34-31-7) off a 4-3 road loss on April 1, where Macklin Celebrini erupted for four points in a late comeback capped by Alexander Wennberg's game-winner. Ducks face depth challenges with Cutter Gauthier (day-to-day lower-body injury), Pavel Mintyukov (lower body), Jansen Harkins (out four weeks), and Petr Mrazek (season-ending hip surgery), thinning forward and blue-line options. Sharks also miss Ty Dellandrea and Ryan Reaves but ride momentum from young stars Celebrini and Will Smith; Anaheim boasts strong recent head-to-head form (8-2 last 10) and home-ice edge at Honda Center, key for playoff positioning.",0,
elon-musk-of-tweets-may-25-may-27,"Elon Musk # tweets May 25 - May 27, 2026?",517277,1429904.230928999,True,False,True,757,2026-05-27T23:16:10.193Z,True,"Traders have converged on 40-64 tweets as the clear frontrunner because Musk’s recent X activity aligns with his established pattern of moderate daily volume amid ongoing business and cultural commentary. On May 25 he logged around 65 posts focused on SpaceX, politics, and platform topics, while May 27 shows steady engagement with replies, memes, and company updates that keep totals in the targeted range. This skin-in-the-game consensus reflects predictable output during a non-crisis window, with no major announcements or viral moments pushing extreme spikes. An upset into higher brackets would require a sudden surge from breaking news or a prolonged thread, while lower counts would need an unusually quiet stretch before the May 27 noon ET cutoff.",0,
nhl-tor-edm-2026-02-03,Maple Leafs vs. Oilers,149455,1429861.688321,True,False,False,0,,,,0,
lal-bet-bar-2025-12-06,Real Betis vs. Barcelona,88182,1429848.375201,True,False,False,0,,,,0,
who-will-be-the-billboard-1-pop-star-of-the-century,Who will be the Billboard #1 pop star of the century?,14233,1429626.626666,True,False,False,0,,,,0,
wta-eala-swiatek-2026-07-03,Wimbledon WTA: Alexandra Eala vs Iga Swiatek,659178,1429547.5466289986,True,False,True,728,2026-07-02T17:00:24.778Z,True,"Iga Swiatek, the defending Wimbledon champion and No. 3 seed, faces No. 29 seed Alexandra Eala in the third round on grass, where the Pole’s consistent baseline game and recent straight-sets win over Karolina Pliskova contrast with Eala’s momentum from a historic three-set victory over Maya Joint—her first Grand Slam third-round appearance. Eala arrives with strong recent grass form, including a WTA 125 title and prior upset of Swiatek at the 2025 Miami Open, though the surface favors Swiatek’s movement and experience in high-stakes matches. Trader consensus reflects Swiatek’s superior head-to-head record and ranking edge, tempered by Eala’s improving serve and angle play that could extend rallies on the faster courts.",0,
cs2-fx-faze-2025-11-27,Counter-Strike: Fluxo vs FaZe (BO3),91316,1429385.469228,True,False,False,0,,,,0,
lol-sen-dsg-2026-02-14,LoL: Sentinels vs Disguised (BO5) - LCS Lock In Playoffs,203055,1429198.989818,True,False,False,0,,,,0,
nhl-min-tor-2026-01-19,Wild vs. Maple Leafs,119565,1429096.231185,True,False,False,0,,,,0,
nba-okc-por-2025-11-30,Thunder vs. Trail Blazers,89234,1428976.693188,True,False,False,0,,,,0,
lol-gen-t1-2026-07-21,LoL: Gen.G vs T1 (BO1) - KeSPA Cup Group Stage,726914,1428661.9761149967,True,False,True,728,2026-07-20T23:00:21.249Z,True,"Gen.G enters the July 21 KeSPA Cup group-stage BO1 against T1 on the heels of a 2-1 victory over the same opponent in the Esports World Cup 2026 third-place match, capping a strong recent stretch that includes an 80% win rate over the prior 30 days. Gen.G fields its core roster of Kiin, Canyon, Chovy, Ruler, and Duro, while T1 runs Doran, Oner, Faker, Peyz, and Keria. Historical head-to-head series remain close, yet Gen.G has shown superior consistency in LCK and international play this year. The single-game format heightens variance, with mid-lane matchups between Chovy and Faker and bot-lane execution likely to decide the outcome. Both sides carry playoff implications and momentum considerations into the group stage.",0,
nhl-ana-edm-2026-03-28,Ducks vs. Oilers,239504,1428541.1274270038,True,False,True,795,2026-03-29T01:33:36.622Z,True,"Edmonton Oilers host the Pacific Division-leading Anaheim Ducks in a crucial late-season matchup, with the visitors holding a slim edge in the standings but facing goaltending woes after Petr Mrazek's season-ending hip surgery. Oilers, missing superstar Leon Draisaitl alongside Curtis Lazar, Mattias Janmark (out for season), and Colton Dach, lean on Connor McDavid's elite production and home-ice advantage at Rogers Place, where they've been resilient lately. Ducks enter off a six-game point streak but with Jansen Harkins and Ross Johnston sidelined; projected lineups feature Lukas Dostal or Ville Husso in net versus Connor Ingram. Recent injury reports and depth scoring from Edmonton's Matt Savoie underscore the competitive balance shaping trader views amid playoff positioning stakes.",0,
lol-navi-fnc-2026-02-16,LoL: Natus Vincere vs Fnatic (BO3) - LEC Versus Playoffs,202923,1428364.504429,True,False,False,0,,,,0,
cbb-hou-iowast-2026-02-16,Houston Cougars vs. Iowa State Cyclones,204294,1428347.206801,True,False,False,0,,,,0,
fifwc-can-bih-2026-06-12-exact-score,Canada vs. Bosnia-Herzegovina - Exact Score,511407,1428170.838722998,True,False,True,758,2026-05-22T00:00:22.212Z,False,"Canada's home opener against Bosnia-Herzegovina at BMO Field features a balanced matchup where both sides bring distinct strengths that sustain uncertainty across exact-score outcomes. The hosts leverage co-host status, attacking depth, and recent preparation form, yet Bosnia arrives with strong momentum after eliminating Italy via penalties in the European playoff and a compact defensive setup anchored by set-piece threats. With full-strength squads and minimal injury concerns reported, traders reflect this competitiveness through closely bunched probabilities, where low-scoring draws or narrow margins remain plausible given Bosnia's organized counterattacking style and Canada's need to manage group-stage implications against a motivated opponent.",0,
epl-che-wol-2025-11-08,Chelsea vs. Wolves,65462,1427991.504291,True,False,False,0,,,,0,
dota2-aur1-flc-2026-05-23,Dota 2: Aurora vs Team Falcons (BO3) - DreamLeague Playoffs,516984,1427538.2087989997,True,False,True,735,2026-05-24T00:16:20.091Z,True,"Team Falcons enter the DreamLeague Season 29 playoffs BO3 matchup against Aurora Gaming with strong recent form, including a 2-0 group stage victory over Aurora and a sweep of Tundra Esports to open the bracket. Falcons have maintained consistent results across DreamLeague stages through disciplined drafting and execution in key series. Aurora, meanwhile, showed resilience by rallying from a map deficit to defeat Natus Vincere 2-1 in their playoff opener, though they have struggled in direct confrontations with top squads. The series outcome hinges on roster execution under pressure, with Falcons holding historical advantages in similar high-stakes online events. Both teams face tight schedules leading into subsequent rounds.",0,
nhl-nsh-wsh-2026-02-05,Predators vs. Capitals,153574,1427393.240734,True,False,False,0,,,,0,
dota2-mouz-liquid-2026-02-26,Dota 2: MOUZ vs Team Liquid (BO3) - DreamLeague Stage 2,230930,1427333.260235,True,False,False,0,,,,0,
mlb-min-bos-2026-05-24,Minnesota Twins vs. Boston Red Sox,498282,1427140.790668002,True,False,True,761,2026-05-25T00:01:13.441Z,True,"The Minnesota Twins completed a three-game sweep of the Boston Red Sox at Fenway Park from May 22-24, 2026, with victories of 8-6, 4-2, and 6-5 that featured multiple late rallies and multi-hit efforts from players such as Trevor Larnach and Byron Buxton. Minnesota has won nine of its last 13 contests entering the series finale, while Boston continues to navigate roster adjustments following the placement of ace Garrett Crochet on the injured list with a shoulder issue. The Twins face their own injury challenges, including catcher Ryan Jeffers on the 10-day IL with a fractured hamate bone and additional pitchers sidelined. Recent series results and these availability updates represent the primary drivers of current trader sentiment around the matchup.",0,
what-price-will-hyperliquid-hit-in-january,What price will Hyperliquid hit in January?,136874,1427041.051121,True,False,False,0,,,,0,
cs2-g2-lgc-2026-06-14,Counter-Strike: G2 vs Legacy (BO3) - IEM Cologne Major Stage 3,592247,1426623.3090110011,True,False,True,680,2026-06-14T20:31:06.538Z,True,"G2 enters the BO3 as clear favorites against Legacy at IEM Cologne Major 2026 Stage 3, reflecting the German organization's deeper roster experience, stronger recent international results, and consistent map-pool control. Legacy, a Brazilian side ranked outside the top 20, secured a 2-0 win over PARIVISION but dropped series to NAVI and MOUZ, underscoring gaps in execution against elite competition. Map veto trends favor G2 on Overpass and Inferno while Legacy's Dust2 preference offers limited leverage. Recent form, including G2's mixed Stage 3 outcomes against Falcons and Aurora, still positions the higher-seeded roster with the edge in a high-stakes elimination matchup.",0,
afc-u23-final-china-vs-japan,AFC U23 Final: China vs. Japan,184292,1426370.16877,True,False,False,0,,,,0,
nba-den-lac-2025-04-24,Nuggets vs. Clippers,22934,1426310.20951,True,False,False,0,,,,0,
fl1-olm-met-2026-04-10,Olympique de Marseille vs. FC Metz,316324,1426303.4746230056,True,False,True,709,2026-04-10T23:19:48.979Z,True,"Olympique de Marseille's near-certain 100% implied probability stems from their commanding position atop the Ligue 1 table clash against rock-bottom FC Metz, who sit 18th with just three wins all season and a dismal away record. Hosting at the Orange Vélodrome, Marseille boasts unbeaten form against Metz since 2017, including a 3-0 reverse fixture win, bolstered by Mason Greenwood's return despite an injury crisis showcasing squad depth. Metz's relegation fight offers desperation but lacks firepower, with recent losses highlighting defensive frailties. Realistic challenges include a key Marseille red card, late Metz counterattack surge, or VAR-overturned goals altering the scoreline before full-time.",0,
solana-above-on-october-12,Solana above ___ on October 12?,54543,1426120.572017,True,False,False,0,,,,0,
when-will-gpt-5-be-announced,When will GPT-5 be announced?,903771,1426068.220962006,True,False,False,0,,,,0,
mlb-det-mia-2025-09-12,Tigers vs. Marlins,43266,1425712.855601,True,False,False,0,,,,0,
what-price-will-ethereum-hit-december-15-21,What price will Ethereum hit December 15-21?,105694,1425677.215683,True,False,False,0,,,,0,
acn-sen-egy-2026-01-14,Senegal vs. Egypt,160079,1425589.16949,True,False,False,0,,,,0,
epl-mac-cry-2026-03-21-more-markets,Manchester City FC vs. Crystal Palace FC - More Markets,253588,1425215.7423780006,True,False,True,861,2026-03-28T04:14:45.739Z,False,"Manchester City's home Premier League clash with Crystal Palace, originally set for March 21 at Etihad Stadium, was postponed due to City's participation in the Carabao Cup final against Arsenal the following day, with no rescheduled date confirmed yet—likely in late April or May midweeks. Sitting second in the table with 61 points from 30 matches, nine behind leaders Arsenal, City view this game in hand as pivotal for their title push amid a tight top-four race including Manchester United and Aston Villa. Palace, mid-table battlers, face defensive injury woes with Daniel Munoz, Cheick Doucoure, and Jean Mateta sidelined long-term, while City manage knocks to Nico O'Reilly and Josko Gvardiol alongside Mateo Kovacic's Achilles absence. Recent City form shows rotation depth, but home advantage and superior goal difference favor them upon rescheduling.",0,
mlb-cws-nyy-2025-09-24,White Sox vs. Yankees,48664,1424697.657375,True,False,False,0,,,,0,
cs2-all-nem-2026-07-09,Counter-Strike: Alliance vs Team Nemesis (BO3) - XSE Pro League Playoffs,670513,1424620.6506720006,True,False,True,824,2026-07-05T19:00:08.155Z,True,"Alliance and Team Nemesis meet in a best-of-three quarterfinal at the XSE Pro League 2026 in Guangzhou, with both squads advancing from the group stage after strong showings. Alliance secured playoff qualification with victories over 9z and B8 while dropping a map to PARIVISION, leveraging their established Swedish roster’s map control and experience in international lineups. Nemesis edged EYEBALLERS in a tight series and posted competitive results against teams like BetBoom, highlighting improved coordination and upset potential in the $1 million event. The offline setting, short rest ahead of July 9, and single-elimination pressure favor teams with reliable pistol rounds and anti-eco execution, while recent form in the tournament shapes trader views on map pool depth and adaptation to Chinese server conditions.",0,
iran-strike-on-qatar-by-january-31,Iran strike on Qatar by...?,160126,1424571.41472,True,False,False,0,,True,,0,
what-price-will-bitcoin-hit-july-14-21,What price will Bitcoin hit July 14-20?,32421,1424495.196135,True,False,False,0,,,,0,
bun-b04-aug-2026-04-18,Bayer 04 Leverkusen vs. FC Augsburg,345309,1424206.15745,True,False,True,805,2026-04-18T17:47:04.083Z,True,"FC Augsburg's dramatic 2-1 upset victory over host Bayer 04 Leverkusen in Bundesliga Matchday 30 on April 18, 2026, propelled trader consensus to 100% on the Augsburg win, reflecting the official result sealed by Fabian Rieder's brace—including a 97th-minute penalty despite Leverkusen's overwhelming dominance (71% possession, 35 shots, 3.36 xG to Augsburg's 1.33). Patrik Schick opened scoring in the 12th minute, but Rieder equalized three minutes later via Dimitrios Giannoulis assist, with Augsburg's clinical counters and keeper Nediljko Labrović's heroics exposing Leverkusen's wastefulness. This rare season double for mid-table Augsburg ends Leverkusen's unbeaten Bundesliga streak since February; resolution hinges on official confirmation, with disputes over the penalty call highly improbable.",0,
nba-mia-lac-2025-11-04,Heat vs. Clippers,67055,1423725.410755,True,False,False,0,,,,0,
mlb-pit-chc-2026-04-12,Pittsburgh Pirates vs. Chicago Cubs,350299,1423455.2315270018,True,False,True,719,2026-04-13T02:02:39.644Z,True,"Pittsburgh Pirates lead the NL Central at 9-6 with hot early-season form, bolstered by a 4-3 extra-innings victory in Friday's series opener at Wrigley Field where Oneil Cruz notched four hits and three steals amid tight bullpen battles. Chicago Cubs (7-8) countered with a 7-6 comeback win Saturday, highlighted by Michael Busch's clutch tying single, but pitching depth is severely tested by Cade Horton's season-ending UCL surgery, Matthew Boyd's 15-day IL stint for biceps strain, and reliever Hunter Henry's triceps inflammation. Pirates navigate absences like Jared Triolo's knee injury and Jared Jones' 60-day IL placement; rotation health, bullpen resilience, and Wrigley winds loom large for the series finale.",0,
cs2-mgc-faze-2026-05-28,Counter-Strike: magic vs FaZe (BO3) - Stake Ranked Episode 2 Playoffs,531373,1423237.409540998,True,False,True,643,2026-05-28T22:31:19.849Z,True,"FaZe enters this upper bracket semifinal as the higher-ranked side against magic in the Stake Ranked Episode 2 playoffs, a LAN event in Barcelona. The European squad advanced with a 2-0 quarterfinal win over Alliance, leveraging its experience and map pool depth in best-of-three series. Magic, ranked lower globally, reached this stage with a straight-sets victory over 3DMAX and holds recent momentum in tier-two events, though it faces a stylistic matchup disadvantage on maps like Mirage and Dust2. Series resolution hinges on individual performances and adaptation in the decider, with no reported roster or injury issues for either team.",0,
ucl-psg-bay-2025-11-04,Paris Saint-Germain FC vs. FC Bayern München,66338,1423219.502643,True,False,False,0,,,,0,
turnout-in-2026-hungary-parliamentary-election,Turnout in 2026 Hungary Parliamentary Election,263613,1423072.7913479987,True,False,True,735,2026-04-18T22:18:09.944Z,True,"Hungary's April 12 parliamentary election produced record voter turnout of 79.6%, as certified by near-final tallies from the National Electoral Office with 99.8% of votes counted, driving trader consensus to 100% on the 77–80% bin. Progressive updates on election day revealed unprecedented participation—74% by 5 p.m. and 77.8% by polls' close—fueled by intense mobilization in a high-stakes race where Péter Magyar's Tisza party unseated Viktor Orbán's Fidesz after 16 years, surpassing historical norms of 60–70%. This commanding position reflects skin-in-the-game certainty on official results; only improbable late adjustments from overseas ballots or recounts could shift odds, with none reported amid clean EU-monitored counts.",0,
nhl-buf-edm-2025-12-10,Sabres vs. Oilers,79825,1422810.205715,True,False,False,0,,,,0,
nhl-min-ott-2026-04-04,Wild vs. Senators,256384,1422675.5702850043,True,False,True,769,2026-04-04T22:17:54.772Z,True,"With Ottawa Senators clinging to the Eastern Conference's second wild card spot via superior regulation wins (39-26-10), their depleted blue line—missing Chabot (forearm surgery), Gilbert, Jensen, Yakemchuk (concussion), and Kleven (new upper-body injury, week-to-week)—tests resilience despite Jake Sanderson's return after a three-week absence. Minnesota Wild (42-21-12), locked into Central Division playoffs at third with 96 points, ride momentum from a prior 3-2 win over Ottawa and Ryan Hartman's hot streak, deploying Jesper Wallstedt in net amid Filip Gustavsson's solid underlying stats. Home-ice edge and Linus Ullmark's start favor Senators slightly, but Wild's depth and rest advantage (fewer back-to-backs) shape trader consensus in this late-season clash.",0,
odds-trump-acquires-greenland-before-2027-hit-by-march-31,Odds Trump acquires Greenland before 2027 hit __ by March 31?,153721,1422369.5129969995,True,False,True,767,2026-04-01T05:33:34.516Z,True,"President Trump's renewed push to acquire Greenland, reiterated at Mar-a-Lago in late March 2026 amid Russia's Arctic maneuvers and concerns over rare earth minerals and military basing against China, has stirred trader interest but faces steep barriers. Danish Prime Minister Mette Frederiksen and Greenlandic leaders maintain the territory is not for sale, echoing 2019 rejections, while a vague January Davos ""framework of a future deal"" with NATO Secretary-General Mark Rutte produced no binding progress after Trump disavowed force. Estimated $700 billion costs, sovereignty requirements including potential referendums, and treaty ratification hurdles make pre-2027 acquisition improbable absent major diplomatic breakthroughs, with no scheduled talks imminent.",0,
ucl-oly-lev2-2026-02-18,Olympiakós SFP vs. Bayer 04 Leverkusen,199589,1422296.213549,True,False,False,0,,,,0,
bitcoin-price-on-october-16,Bitcoin price on October 16?,56996,1422082.844503,True,False,False,0,,,,0,
which-party-will-win-pennsylvania-in-the-2020-presidential-election,Which party will win Pennsylvania in the 2020 presidential election?,3842,1421876.34,True,False,False,0,,,,0,
lol-we-jdg-2026-05-02,LoL: Team WE vs JD Gaming (BO3) - LPL Group Ascend,419429,1420534.3396749976,True,False,True,638,2026-05-02T20:18:35.591Z,True,"JD Gaming holds a strong edge entering this LPL Split 2 Group Ascend BO3 rematch against struggling Team WE, fresh off a 2-0 sweep of them on April 25 amid WE's 0-5 series skid. JDG sits tied for third in the group at 5-3, chasing leaders BLG (7-2) and TES (6-2) for playoff seeding, while WE languishes lower with inconsistent macro and early-game execution. Head-to-head dominance favors JDG 15-3 over 18 recent meetings, bolstered by stars like Xiaoxu and JunJia. No roster changes or injuries noted; key factors include draft adaptability to the current patch, skirmish control, and Group Ascend positioning with limited matches left.",0,
will-the-us-invade-greenland-in-2026,Will the U.S. invade Greenland in 2026?,145536,1420039.2316329998,False,False,True,784,2026-08-03T15:16:15.202Z,False,"No credible political, military, or diplomatic signals support any prospect of U.S. military action against Greenland in 2026. The territory remains an autonomous part of NATO member Denmark, with longstanding U.S. security cooperation including the Thule Air Base and no active disputes over sovereignty or resources. Trader consensus at 97% reflects the absence of official statements, policy shifts, or escalation triggers through mid-2026, consistent with historical patterns of alliance stability between the United States and Nordic partners. Remote scenarios that could theoretically alter odds include an unforeseen breakdown in NATO cohesion or an abrupt reversal in U.S. foreign policy priorities, though neither has materialized in official channels or recent developments.",0,
dota2-pari-xtreme-2026-05-14,Dota 2: PARIVISION vs Xtreme Gaming (BO3) - DreamLeague Group B,477695,1420025.9770029986,True,False,True,707,2026-05-15T01:33:07.191Z,True,"In DreamLeague Season 29 Group B round-robin, undefeated PARIVISION (1-0, 2-1 maps) faces Xtreme Gaming (1-0, 2-0) in a pivotal BO3 that shapes playoff seeding among top teams like BetBoom Team and Natus Vincere. PARIVISION rides momentum from 2-1 wins over Tundra Esports and BetBoom Team, but deploys stand-in Noticed for SSS amid recent roster flux, while Xtreme Gaming boasts TI 2025 runners-up pedigree and stable lineup with Ame and NothingToSay. Patch 7.41c nerfs meta staples like Lone Druid and Beastmaster, forcing draft adaptations in this competitive head-to-head—PARIVISION leads series history 6-5-1. Trader consensus reflects tight matchup, with rest advantages minimal in online group stage.",0,
mlb-chc-col-2026-06-09,Chicago Cubs vs. Colorado Rockies,555178,1419159.2073970018,True,False,True,756,2026-06-10T11:31:15.344Z,True,"The Chicago Cubs enter this matchup with a stronger overall record near .515 and a more competitive standing in the NL Central, while the Rockies sit well below .400 and last in the NL West. Coors Field's high-altitude conditions typically boost offense for both sides, potentially narrowing the talent gap through elevated scoring. Recent form shows the Rockies snapping a skid with a 7-3 home win over the Cubs, though Chicago has alternated results in interleague play. Roster health remains a factor, with multiple pitchers on the injured list for each club limiting depth in the rotation and bullpen. Traders weigh these situational elements alongside head-to-head trends and travel demands when assessing implied probabilities for the series outcome.",0,
dota2-lgd-1win-2026-08-03,Dota 2: LGD Gaming vs 1win (BO3) - 1win Essence Playoffs,787747,1419043.8761410005,True,False,True,704,2026-08-03T12:01:24.748Z,True,"LGD Gaming enters this Best of 3 playoff matchup with a recently assembled South American roster after a two-year competitive hiatus, showing solid results in regional TI qualifiers but inconsistent performances against top international sides. 1win Team arrives with strong momentum, having defeated LGD 2-0 in their most recent July encounter at the Esports World Cup group stage and maintaining a top-10 global ranking following a peak at number one earlier in 2026. The online European tournament setting and double-elimination bracket context favor teams with proven synergy and recent map wins, while LGD’s adjustment to new lineups and playstyles remains an ongoing factor heading into the series.",0,
bun-mai-uni-2026-05-10,1. FSV Mainz 05 vs. 1. FC Union Berlin,422410,1418890.0640569988,True,False,True,722,2026-05-11T00:03:28.756Z,True,"1. FC Union Berlin's commanding 3-1 victory over FSV Mainz 05 on May 10 at MEWA Arena has locked in trader consensus at 100% implied probability for the away win, reflecting the official Bundesliga result after 90 minutes plus stoppage time. Snapping a six-match losing streak, Union capitalized with goals from Andrej Ilic, Oliver Burke, and a late Josip Juranovic strike, overcoming Mainz's early second-half response via Sheraldo Becker. Union's resilient defensive setup and clinical finishing against a top-half Mainz side fighting for Europa spots overwhelmed the hosts, whose recent form faltered. No realistic challenges remain barring an unprecedented league overturn, as markets resolve per governing body stats.",0,
epl-not-che-2025-10-18,Nottingham Forest vs. Chelsea,54265,1418781.392326,True,False,False,0,,,,0,
