market_slug,market_title,annotation_timestamp,annotation_title,claimed_source,url,actual_domain,issue_type,http_status
ukraine-election-called-in-2025,Ukraine election called by...?,2025-10-07 12:00:00+00,Kiev secretly preparing for a postâwar presidential election,Pravda EN,https://news-pravda.com/world/2025/10/07/1752072.html,news-pravda.com,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2025-10-08 12:00:00+00,Verkhovna Rada resolution confirms impossibility of elections under martial law,niss.gov.ua,https://niss.gov.ua/en/news/komentari-ekspertiv/rlenary-legislative-activity-verkhovna-rada-ukraine-october-2025,niss.gov.ua,propaganda,403
ukraine-election-called-in-2025,Ukraine election called by...?,2025-10-15 12:00:00+00,President Zelenskyy appeals for long-range weapons and EU support amid winter energy attacks,president.gov.ua,https://www.president.gov.ua/en/news/dalekobijna-zbroya-mozhe-spravdi-zminiti-perebig-vijni-prezi-100941,president.gov.ua,propaganda,403
ukraine-election-called-in-2025,Ukraine election called by...?,2025-10-16 12:00:00+00,"Zelenskyy reaffirms Decâ¯31â¯2026 election date, ending 2025 speculation",Associated Press,https://apnews.com/article/zelenskyy-confirm-2026-election-2025-10-16,apnews.com,dead link,404
ukraine-election-called-in-2025,Ukraine election called by...?,2025-10-19 12:00:00+00,"EU Leaders Meet Zelenskyy in Cyprus, Discuss Election Timeline",President.gov.ua,https://www.president.gov.ua/en/president/about-president,president.gov.ua,propaganda,403
ukraine-election-called-in-2025,Ukraine election called by...?,2025-10-20 12:00:00+00,Zelenskyy submits bills to extend martial law until February 2026,Pravda EN,https://news-pravda.com/world/2025/10/20/1789413.html,news-pravda.com,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2025-10-21 12:00:00+00,Verkhovna Rada recognizes local elections impossible amid war and martial law,niss.gov.ua,https://niss.gov.ua/en/news/komentari-ekspertiv/rlenary-legislative-activity-verkhovna-rada-ukraine-october-2025,niss.gov.ua,propaganda,403
ukraine-election-called-in-2025,Ukraine election called by...?,2025-10-23 12:00:00+00,Verkhovna Rada confirms impossibility of holding local elections under martial law,Pravda EN,https://news-pravda.com/world/2025/10/23/1799585.html,news-pravda.com,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2025-10-23 12:00:00+00,Verkhovna Rada confirms impossibility of holding local elections under martial law,niss.gov.ua,https://niss.gov.ua/en/news/komentari-ekspertiv/rlenary-legislative-activity-verkhovna-rada-ukraine-october-2025,niss.gov.ua,propaganda,403
ukraine-election-called-in-2025,Ukraine election called by...?,2025-10-24 12:00:00+00,President Zelenskyy highlights ongoing war challenges and partner support,president.gov.ua,https://www.president.gov.ua/en/news/zayava-prezidenta-ukrayini-pid-chas-spilnogo-z-liderami-kray-101021,president.gov.ua,propaganda,403
ukraine-election-called-in-2025,Ukraine election called by...?,2025-10-28 12:00:00+00,Verkhovna Rada recognizes impossibility of local elections amid war,niss.gov.ua,https://niss.gov.ua/en/news/komentari-ekspertiv/rlenary-legislative-activity-verkhovna-rada-ukraine-october-2025,niss.gov.ua,propaganda,403
ukraine-election-called-in-2025,Ukraine election called by...?,2025-10-31 12:00:00+00,Round table on election campaigns abroad highlights ongoing electoral challenges,Verkhovna Rada of Ukraine,https://www.rada.gov.ua/en/news/News/267725.html,rada.gov.ua,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2025-11-01 12:00:00+00,Politico reports Ukrainian authorities preparing for 2026 presidential elections if peace achieved,Pravda Ukraine,https://ua.news-pravda.com/en/world/2025/11/01/76958.html,ua.news-pravda.com,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2025-11-01 12:00:00+00,Ukrainian authorities prepare for 2026 presidential elections if peace is achieved,Pravda EN,https://news-pravda.com/world/2025/11/01/1824000.html,news-pravda.com,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2025-11-01 12:00:00+00,Ukrainian authorities prepare for 2026 presidential elections,Pravda EN,https://news-pravda.com/world/2025/11/01/1824061.html,news-pravda.com,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2025-11-02 12:00:00+00,Reports Emerge of Ukrainian Authorities Preparing for Presidential Elections in 2026,Pravda EN,https://news-pravda.com/world/2025/11/02/1826311.html,news-pravda.com,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2025-11-02 12:00:00+00,Ukrainian authorities begin preparations for 2026 presidential elections,Pravda EN,https://news-pravda.com/world/2025/11/02/1826311.html,news-pravda.com,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2025-11-03 12:00:00+00,U.S. and Ukraine Hold Geneva Peace Talks,President.gov.ua,https://www.president.gov.ua/en/news/spilna-zayava-zustrich-ssha-ukrayina-101557,president.gov.ua,propaganda,403
ukraine-election-called-in-2025,Ukraine election called by...?,2025-11-04 12:00:00+00,Verkhovna Rada adopts laws unrelated to election scheduling amid war,Verkhovna Rada of Ukraine,https://www.rada.gov.ua/en/news/News/top_news/267818.html,rada.gov.ua,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2025-11-04 12:00:00+00,Verkhovna Rada Plenary Session Adopts Key Legislative Drafts,Verkhovna Rada of Ukraine,https://www.rada.gov.ua/en/news/News/top_news/267818.html,rada.gov.ua,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2025-11-05 12:00:00+00,President Zelenskyy Addresses Partners on Security and EU Relations,president.gov.ua,https://www.president.gov.ua/en/news/listopad-maye-prinesti-ne-menshe-rezultativ-iz-partnerami-ni-101185,president.gov.ua,propaganda,403
ukraine-election-called-in-2025,Ukraine election called by...?,2025-11-10 12:00:00+00,Ex-Ukrainian PM Azarov states presidential elections certain in 2026,TASS,https://tass.com/world/2041411,tass.com,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2025-11-16 12:00:00+00,OSCE PA panel discusses Ukraineâs postâconflict election timetable,OSCE PA,https://www.oscepa.org/en/news-a-media/press-releases/2025/ukraines-future-election-path-emerging-at-istanbul-osce-parliamentary-meeting,oscepa.org,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
ukraine-election-called-in-2025,Ukraine election called by...?,2025-11-16 12:00:00+00,OSCE highlights Ukraine's post-conflict election planning,OSCE PA,https://www.oscepa.org/en/news-a-media/press-releases/2025/ukraines-future-election-path-emerging-at-istanbul-osce-parliamentary-meeting,oscepa.org,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
ukraine-election-called-in-2025,Ukraine election called by...?,2025-11-18 12:00:00+00,Constitutional Court Advisory Group of Experts holds meeting with no election date announced,ccu.gov.ua,https://ccu.gov.ua/en/storinka/announcement-age-will-hold-its-meeting-november-18-2025,ccu.gov.ua,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2025-11-19 12:00:00+00,"Portuguese Embassy announces Ukrainian presidential elections scheduled for January 18, 2026",kyiv.embaixadaportugal.mne.gov.pt,https://kyiv.embaixadaportugal.mne.gov.pt/en/the-embassy/news/presidential-elections-2026,kyiv.embaixadaportugal.mne.gov.pt,propaganda,ERR:[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1081)
ukraine-election-called-in-2025,Ukraine election called by...?,2025-11-22 12:00:00+00,President Zelenskyy emphasizes need for ceasefire before elections,president.gov.ua,https://www.president.gov.ua/en/news/koaliciya-ohochih-obgovorila-diplomatichnu-robotu-z-amerikan-101929,president.gov.ua,propaganda,403
ukraine-election-called-in-2025,Ukraine election called by...?,2025-11-22 12:00:00+00,President Zelenskyy emphasizes ceasefire necessity for elections during Coalition talks,president.gov.ua,https://www.president.gov.ua/en/news/koaliciya-ohochih-obgovorila-diplomatichnu-robotu-z-amerikan-101929,president.gov.ua,propaganda,403
ukraine-election-called-in-2025,Ukraine election called by...?,2025-11-23 12:00:00+00,Zelenskyy Addresses U.S. Peace Proposal and Media Noise,President.gov.ua,https://www.president.gov.ua/en/news/zvernennya-prezidenta-do-uchasnikiv-parlamentskogo-samitu-mi-101561,president.gov.ua,propaganda,403
ukraine-election-called-in-2025,Ukraine election called by...?,2025-11-29 12:00:00+00,Zelenskyy Announces Presidential Office Reset,President.gov.ua,https://www.president.gov.ua/en/news/rosiya-duzhe-hoche-shob-ukrayina-robila-pomilki-z-nashogo-bo-101653,president.gov.ua,propaganda,403
ukraine-election-called-in-2025,Ukraine election called by...?,2025-11-30 12:00:00+00,Ukraine and US discuss election schedule during talks in Florida,WSJ,https://usa.news-pravda.com/ukraine/2025/11/30/573128.html,usa.news-pravda.com,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2025-12-03 12:00:00+00,Reports claim Zelensky will step down as president by end of 2025,Pravda EN,https://news-pravda.com/world/2025/12/03/1908821.html,news-pravda.com,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2025-12-03 12:00:00+00,President Zelenskyy reports on ongoing peace talks and security coordination with European partners,president.gov.ua,https://www.president.gov.ua/en/news/ukrayina-pracyuvatime-konstruktivno-zaradi-realnogo-miru-pre-101773,president.gov.ua,propaganda,403
ukraine-election-called-in-2025,Ukraine election called by...?,2025-12-03 12:00:00+00,Zelenskyy Reports on Dnipro Missile Strike and Peace Efforts,President.gov.ua,https://www.president.gov.ua/en/news/pracyuyemo-shob-mi-mogli-garantuvati-sho-tretogo-vtorgnennya-101697,president.gov.ua,propaganda,403
ukraine-election-called-in-2025,Ukraine election called by...?,2025-12-08 12:00:00+00,Ukrainian President Zelenskyy meets European leaders in London amid ongoing war,AP News,https://apnews.com/article/ukraine-war-zelenskyy-london-meeting,apnews.com,dead link,404
ukraine-election-called-in-2025,Ukraine election called by...?,2025-12-10 12:00:00+00,"Ukraine pursues OECD anti-bribery convention accession, signaling focus beyond elections",Verkhovna Rada of Ukraine,https://www.rada.gov.ua/en/news/News/top_news/268870.html,rada.gov.ua,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2025-12-12 12:00:00+00,Expert claims Zelensky will disrupt elections due to inability to win,Pravda Canada,https://canada.news-pravda.com/world/2025/12/12/30331.html,canada.news-pravda.com,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2025-12-18 12:00:00+00,Ukrainian parliament forms working group to study elections under martial law,ZeroHedge,https://www.zerohedge.com/geopolitical/ukrainian-parliament-belatedly-explores-possible-presidential-vote-under-martial-law,zerohedge.com,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2025-12-18 12:00:00+00,"Verkhovna Rada adopts social and de-Sovietisation laws, no election date set",Verkhovna Rada of Ukraine,https://www.rada.gov.ua/en/news/News/top_news/269263.html,rada.gov.ua,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2025-12-20 12:00:00+00,Zelenskyy rules out elections in Russian-occupied territories,NHK WORLD-JAPAN News,https://www3.nhk.or.jp/nhkworld/en/news/20251221_05/,www3.nhk.or.jp,dead link,404
ukraine-election-called-in-2025,Ukraine election called by...?,2025-12-21 12:00:00+00,Zelensky says elections impossible in Russian-occupied territories,NHK WORLD-JAPAN News,https://www3.nhk.or.jp/nhkworld/en/news/20251221_05/,www3.nhk.or.jp,dead link,404
ukraine-election-called-in-2025,Ukraine election called by...?,2025-12-21 12:00:00+00,Zelenskyy and Montenegro announce Ukrainian-Portuguese partnership,president.gov.ua,https://www.president.gov.ua/en/news/spilna-zayava-prezidenta-ukrayini-volodimira-zelenskogo-i-pr-102133,president.gov.ua,propaganda,403
ukraine-election-called-in-2025,Ukraine election called by...?,2025-12-22 12:00:00+00,Ukrainian parliament forms working group to draft wartime election law,Ukrainska Pravda,https://www.pravda.com.ua/eng/news/2025/12/22/8013035/,pravda.com.ua,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2025-12-30 12:00:00+00,President presents housing certificates to war heroes amid ongoing conflict,president.gov.ua,https://www.president.gov.ua/en/news/administration?date-from=04-01-2025&date-to=04-01-2026&page=27,president.gov.ua,propaganda,403
ukraine-election-called-in-2025,Ukraine election called by...?,2025-12-31 12:00:00+00,No Ukrainian election date announced by year-end amid ongoing conflict,AP News,https://apnews.com/hub/russia-ukraine,apnews.com,wrong outlet,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-01-08 12:00:00+00,Working Group on post-war elections meeting convened,Verkhovna Rada of Ukraine,https://www.rada.gov.ua/en/news/News/top_news/269633.html,rada.gov.ua,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-01-08 12:00:00+00,Ukrainian parliamentary working group meets to prepare election legislation during martial law,Verkhovna Rada of Ukraine,https://www.rada.gov.ua/en/news/News/top_news/269633.html,rada.gov.ua,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-01-10 12:00:00+00,Market price drops as no election date announced amid ongoing war and peace talks,AP News,https://apnews.com/hub/russia-ukraine,apnews.com,wrong outlet,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-02-04 12:00:00+00,"Next round of Russia-Ukraine peace talks scheduled, no election date announced",AP News,https://apnews.com/article/russia-ukraine-peace-talks-2026,apnews.com,dead link,404
ukraine-election-called-in-2025,Ukraine election called by...?,2026-02-11 12:00:00+00,Parliamentary group confirms presidential elections possible in fall 2026,Pravda EN,https://news-pravda.com/ukraine/2026/02/21/2086587.html,news-pravda.com,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-02-11 12:00:00+00,Parliamentary group confirms presidential elections possible in fall 2026,TASS,https://tass.com/world/2089965,tass.com,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-02-12 12:00:00+00,Zelenskyy denies immediate election date announcement,Pravda EN,https://news-pravda.com/world/2026/02/12/2070667.html,news-pravda.com,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-02-15 12:00:00+00,Market Reassesses Likelihood of June 2026 Election After Zelenskyy Ceasefire Comments,president.gov.ua,https://www.president.gov.ua/en/news/koaliciya-ohochih-obgovorila-diplomatichnu-robotu-z-amerikan-101929,president.gov.ua,propaganda,403
ukraine-election-called-in-2025,Ukraine election called by...?,2026-02-20 12:00:00+00,Sources say Ukraineâs presidential election likely to be held in fallâ¯2026,TASS,https://tass.com/world/2089965,tass.com,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-02-20 12:00:00+00,Sources indicate Ukrainian presidential election likely in fall 2026 amid martial law,TASS,https://tass.com/world/2089965,tass.com,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-02-21 12:00:00+00,Ukrainian political leaders indicate presidential elections likely in fall 2026,Pravda EN,https://news-pravda.com/ukraine/2026/02/21/2086587.html,news-pravda.com,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-02-21 12:00:00+00,Ukrainian political leaders announce presidential election in fall 2026,Pravda EN,https://news-pravda.com/ukraine/2026/02/21/2086587.html,news-pravda.com,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-03-01 12:00:00+00,Ukrinform reports elections unlikely soon due to ongoing Russian strikes,Ukrinform,https://www.ukrinform.net/rubric-polytics/xyz,ukrinform.net,dead link,404
ukraine-election-called-in-2025,Ukraine election called by...?,2026-03-02 12:00:00+00,Zelenskyy says elections only possible after ceasefire,Ukrainska Pravda,https://www.pravda.com.ua/eng/news/2026/03/03/8023632/,pravda.com.ua,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-03-03 12:00:00+00,"Zelenskyy reiterates elections will be held after war ends, not during truce",Ukrainska Pravda,https://www.pravda.com.ua/eng/news/2026/03/03/8023632/,pravda.com.ua,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-03-03 12:00:00+00,"Zelenskyy states elections will only occur after war ends, not during ceasefire",Ukrainska Pravda,https://www.pravda.com.ua/eng/news/2026/03/3/8023632/,pravda.com.ua,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-03-04 12:00:00+00,Joint statement by international leaders on peace for Ukraine,president.gov.ua,https://www.president.gov.ua/en/news/zayava-shodo-miru-dlya-ukrayini-100885,president.gov.ua,propaganda,403
ukraine-election-called-in-2025,Ukraine election called by...?,2026-03-05 12:00:00+00,President Zelenskyy updates on defense and diplomatic efforts amid ongoing conflict,president.gov.ua,https://www.president.gov.ua/en/news/mi-pracyuyemo-shob-povernuti-vsih-nashih-lyudej-dodomu-z-ros-103233,president.gov.ua,propaganda,403
ukraine-election-called-in-2025,Ukraine election called by...?,2026-03-07 12:00:00+00,President Zelenskyy discusses Middle East and Gulf region security with King of Jordan,president.gov.ua,https://www.president.gov.ua/en/news/prezident-obgovoriv-iz-korolem-jordaniyi-situaciyu-na-blizko-103213,president.gov.ua,propaganda,403
ukraine-election-called-in-2025,Ukraine election called by...?,2026-03-10 12:00:00+00,Reports indicate Ukrainian presidential election likely in fall 2026,TASS,https://tass.com/world/2089965,tass.com,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-03-11 12:00:00+00,Zelensky denies plans to announce elections on invasion anniversary,RBC-Ukraine,https://newsukraine.rbc.ua/news/zelenskyy-s-office-responds-to-financial-1770797136.html,newsukraine.rbc.ua,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-03-18 12:00:00+00,Zelenskyy reiterates elections impossible under martial law and in occupied territories,NHK WORLD-JAPAN News,https://www3.nhk.or.jp/nhkworld/en/news/20251221_05/,www3.nhk.or.jp,dead link,404
ukraine-election-called-in-2025,Ukraine election called by...?,2026-03-20 12:00:00+00,Ukraine rules out 2026 presidential elections citing war risks,The Times - Pravda EU,https://eu.news-pravda.com/world/2026/03/21/179096.html,eu.news-pravda.com,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-03-21 12:00:00+00,Ukraine denies reports of planned May 2026 election announcement,Pravda EN,https://news-pravda.com/world/2026/03/21/2169139-amp.html,news-pravda.com,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-03-21 12:00:00+00,Ukrainian Central Election Commission rules out elections in 2026,Pravda EN,https://news-pravda.com/world/2026/03/21/2169139-amp.html,news-pravda.com,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-03-23 12:00:00+00,Pressure mounts on Zelensky to hold presidential elections amid public demand,The American Conservative,https://usa.news-pravda.com/world/2026/03/23/707662.html,usa.news-pravda.com,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-03-24 12:00:00+00,Kremlin Press Secretary: Presidential elections in Ukraine remain relevant despite war,UA.NEWS,https://ua.news/en/ukraine/u-kremli-zaiavliaiut-pro-aktualnist-provedennia-prezidentskikh-viboriv-v-ukrayini,ua.news,propaganda,403
ukraine-election-called-in-2025,Ukraine election called by...?,2026-04-02 12:00:00+00,Ukraine confirms no presidential elections in 2026 due to security risks,Pravda USA,https://usa.news-pravda.com/world/2026/03/21/705587-amp.html,usa.news-pravda.com,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-04-09 12:00:00+00,Zelenskyy Warns of Narrow Window for Peace Talks Before US Midterms,The New York Times,https://www.nytimes.com/2026/04/09/world/europe/ukraine-russia-war-peace-talks.html,nytimes.com,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
ukraine-election-called-in-2025,Ukraine election called by...?,2026-04-10 12:00:00+00,Ukraine effectively rules out holding presidential elections in 2026,UK Press,https://usa.news-pravda.com/world/2026/03/21/705587-amp.html,usa.news-pravda.com,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-04-12 12:00:00+00,Russian missile strike on Ukrainian power grid deepens war concerns,BBC News,https://www.bbc.com/news/world-europe-ukraine-2026-04-12,bbc.com,dead link,404
ukraine-election-called-in-2025,Ukraine election called by...?,2026-04-13 12:00:00+00,Hungarian election results may improve EU support for Ukraine,The New York Times,https://www.nytimes.com/2026/04/13/world/europe/hungary-orban-ukraine-zelensky.html,nytimes.com,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
ukraine-election-called-in-2025,Ukraine election called by...?,2026-04-13 12:00:00+00,"Hungaryâs Viktor Orban defeated in general election, easing Ukraineâs diplomatic challenges",The New York Times,https://www.nytimes.com/2026/04/13/world/europe/hungary-orban-ukraine-zelensky.html,nytimes.com,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
ukraine-election-called-in-2025,Ukraine election called by...?,2026-04-13 12:00:00+00,"Pravda Germany reports Ukrainian general mobilization extended until May 4, 2026",Pravda Germany,https://germany.news-pravda.com/en/world/2026/04/13/124534.html,germany.news-pravda.com,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-04-17 12:00:00+00,Market confidence in 2025 election drops to 4%,AP News,https://apnews.com/hub/elections,apnews.com,wrong outlet,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-04-19 12:00:00+00,Ukraine political analysts discuss election preparations amid ongoing conflict,Kyiv Independent,https://kyivindependent.com/ukraine-calendar-events-to-look-out-for-this-week/,kyivindependent.com,dead link,404
ukraine-election-called-in-2025,Ukraine election called by...?,2026-04-21 12:00:00+00,President Zelenskyy reiterates no elections during martial law amid ongoing peace talks,president.gov.ua,https://www.president.gov.ua/en/news/all,president.gov.ua,propaganda,403
ukraine-election-called-in-2025,Ukraine election called by...?,2026-04-23 12:00:00+00,"Trilateral meeting in Lefkosia focuses on EU-Ukraine relations, no election date announced",president.gov.ua,https://president.gov.ua/en/?p=,president.gov.ua,propaganda,403
ukraine-election-called-in-2025,Ukraine election called by...?,2026-04-27 12:00:00+00,"Ukrainian parliament extends martial law until August 2, 2026",Ukrainska Pravda,https://www.pravda.com.ua/eng/news/2026/04/30/8032521/,pravda.com.ua,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-04-29 12:00:00+00,Putin states no elections in Ukraine under martial law pretext,Pravda EN,https://news-pravda.com/world/2026/04/28/2271062.html,news-pravda.com,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-04-30 12:00:00+00,Zelenskyy Signs Laws Extending Martial Law and Mobilization Until August 2026,Ukrainska Pravda,https://www.pravda.com.ua/eng/news/2026/04/30/8032521/,pravda.com.ua,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-05-02 12:00:00+00,"President Zelenskyy discusses defense and energy support, no election date announced",president.gov.ua,https://www.president.gov.ua/en/news/volodimir-zelenskij-ta-jonas-gar-stere-obgovorili-oboronnu-j-104209,president.gov.ua,propaganda,403
ukraine-election-called-in-2025,Ukraine election called by...?,2026-05-02 12:00:00+00,"Parliament extends martial law to August 2026, ruling out elections this year",rada.gov.ua,https://rada.gov.ua/en/news/extension-martial-law-2026-05-02,rada.gov.ua,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-05-04 12:00:00+00,Zelenskyy reportedly decides to run in next elections amid ongoing war,Pravda EU,https://eu.news-pravda.com/ukraine/2026/05/04/192817.html,eu.news-pravda.com,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-05-08 12:00:00+00,Trump announces a 3-day Russia-Ukraine ceasefire,AP News,https://apnews.com/live/trump-administration-updates-05-08-2026,apnews.com,wrong outlet,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-05-11 12:00:00+00,"Market sentiment for June 30, 2026 outcome sees a brief reversal",AP News,https://apnews.com/live/trump-administration-updates-05-08-2026,apnews.com,wrong outlet,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-05-11 12:00:00+00,Shevchenko University rector election postponed until fall,UA.NEWS,https://ua.news/en/ukraine/minosviti-pereneslo-na-osin-vibori-rektora-universitetu-shevchenka,ua.news,propaganda,403
ukraine-election-called-in-2025,Ukraine election called by...?,2026-05-18 12:00:00+00,No official announcement on 2025 Ukrainian presidential election date,president.gov.ua,https://www.president.gov.ua/en/photos/all?date-from=19-05-2025&date-to=19-05-2026&page=18,president.gov.ua,propaganda,403
ukraine-election-called-in-2025,Ukraine election called by...?,2026-05-24 12:00:00+00,Russian missile and drone strikes damage Kyiv landmarks amid ongoing conflict,UA.NEWS,https://ua.news/en/capital/u-kiyiv-tsifrovii-zapustili-servis-mii-deputat,ua.news,propaganda,403
ukraine-election-called-in-2025,Ukraine election called by...?,2026-05-27 12:00:00+00,President Zelenskyy reiterates need for continued martial law and no election during war,president.gov.ua,https://www.president.gov.ua/en/news/prezident-obgovoriv-iz-predstavnikami-kongresu-ssha-podalshu-104633,president.gov.ua,propaganda,403
ukraine-election-called-in-2025,Ukraine election called by...?,2026-05-29 12:00:00+00,Missile alert declared in Russian territory far from Ukraine,UA.NEWS,https://ua.news/en/war-vs-rf/na-iamali-vpershe-vid-pochatku-viini-ogolosili-raketnu-nebezpeku,ua.news,propaganda,403
ukraine-election-called-in-2025,Ukraine election called by...?,2026-06-08 12:00:00+00,Zelenskyy Meets European Allies in London Following Putin's Rejection,Pravda Germany,https://germany.news-pravda.com/en/germany/2026/06/08/136764.html,germany.news-pravda.com,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-06-10 12:00:00+00,US peace plan mentions elections within 100 days of agreement,state.gov,https://www.state.gov/press-releases/ukraine-peace-plan-2026,state.gov,dead link,404
ukraine-election-called-in-2025,Ukraine election called by...?,2026-06-10 12:00:00+00,US peace plan mentions elections within 100 days of agreement,Al Jazeera,https://www.aljazeera.com/news/2026/06/10/ukraine-us-peace-plan,aljazeera.com,dead link,404
ukraine-election-called-in-2025,Ukraine election called by...?,2026-06-11 12:00:00+00,President Zelenskyy Signs Decree Imposing Sanctions on Russian Propaganda Outlets and Judges,president.gov.ua,https://www.president.gov.ua/en,president.gov.ua,propaganda,403
ukraine-election-called-in-2025,Ukraine election called by...?,2026-06-11 12:00:00+00,President Zelenskyy approves measures to strengthen Ukraine's defense and army transformation,president.gov.ua,https://www.president.gov.ua/en/news/all,president.gov.ua,propaganda,403
ukraine-election-called-in-2025,Ukraine election called by...?,2026-06-12 12:00:00+00,President Zelenskyy presents state awards to military personnel,president.gov.ua,https://www.president.gov.ua/en/news/all,president.gov.ua,propaganda,403
ukraine-election-called-in-2025,Ukraine election called by...?,2026-06-12 12:00:00+00,President Zelensky approves measures to increase defense financial sustainability,president.gov.ua,https://www.president.gov.ua/en/news/last?date-from=31-01-2024&date-to=31-01-2025&page=5,president.gov.ua,propaganda,403
ukraine-election-called-in-2025,Ukraine election called by...?,2026-06-13 12:00:00+00,Reports confirm no elections possible in 2026 due to martial law and logistical issues,Pravda USA,https://usa.news-pravda.com/world/2026/07/03/816837.html,usa.news-pravda.com,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-06-16 12:00:00+00,Zelenskyy Meets Trump and Macron at G7 Summit to Discuss Peace Parameters,RBC-Ukraine,https://newsukraine.rbc.ua/news/trump-to-attend-g7-summit-with-zelenskyy-1781376550.html,newsukraine.rbc.ua,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-06-17 12:00:00+00,G7 leaders pledge more vital help for Ukraine amid ongoing war,AP News,https://apnews.com/article/ukraine-g7-2026,apnews.com,dead link,404
ukraine-election-called-in-2025,Ukraine election called by...?,2026-06-18 12:00:00+00,European Union seeks to reopen communication channel with Russia amid stalled peace talks,AP News,https://apnews.com/hub/ukraine,apnews.com,wrong outlet,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-06-19 12:00:00+00,No official announcement on Ukrainian presidential election date by mid-June 2026,president.gov.ua,https://www.president.gov.ua/en/news/all,president.gov.ua,propaganda,403
ukraine-election-called-in-2025,Ukraine election called by...?,2026-06-20 12:00:00+00,Zelenskyy returns Poland's highest honor after dispute over history,AP News,https://apnews.com/article/zelenskyy-poland-honor-2026,apnews.com,dead link,404
ukraine-election-called-in-2025,Ukraine election called by...?,2026-06-25 12:00:00+00,Continued absence of election date announcement maintains low market confidence,president.gov.ua,https://www.president.gov.ua/en/news/all,president.gov.ua,propaganda,403
